feature,coefficient
hoffmann darauf,0.023368650630343726
hochwasserschutz durch,0.0233399135889135
referent renate,0.02333743177310101
richter geplanten,0.023332999778455047
haushaltsdebatte maßgeblich,0.02330465069776143
klein ausgearbeiteten,0.02327800864096481
parteienfinanzierung erhebliche,0.02327182454523048
krüger darauf,0.023267212236191968
verkehrsinfrastruktur wird,0.023257281735892546
energiewende maßgeblich,0.023243510745143157
gesundheitsversorgung wird,0.02324014417871818
lehmann mit,0.023238716405147287
trinkwasserversorgung wertvolle,0.023219216648794515
steuerpolitik wertvolle,0.023212155830023035
bauer schrittweise,0.02321202251665099
schäfer geplanten,0.023199058602522082
artenvielfalt maßgeblich,0.023159417764054186
ganztagsbetreuung vorgelegt,0.023158634901886733
fischer schrittweise,0.023143561485831573
gesundheitsversorgung stehen,0.023128108066975194
bürokratieabbau wertvolle,0.023102437098964694
sozialpolitik fortan,0.023074285695373568
wahlrechtsreform obliegt,0.023063660344424395
herbst darauf,0.023044027152779967
lobbyregister maßgeblich,0.023034068396094096
gemäß 182,0.02302277456667625
klein schrittweise,0.02297175105809394
hoffmann ermächtigt,0.022971682161836895
selbstverwaltung maßgeblich,0.02296680439106903
krüger verantworteten,0.022964071892754224
ganztagsbetreuung wird,0.022959560918814254
katastrophenschutz auf,0.022933875373316967
neumann mit,0.022924807838619905
wohnungsbau durch,0.022916084529119113
um bundeswehr,0.022906132944717158
becker mit,0.022906032424685953
schmid legt,0.022897623273716763
neumann geplanten,0.022888136983975543
artenvielfalt sieht,0.02285877400016473
haushaltsdebatte unter,0.022850424730417238
schröder vorgelegte,0.02280238740619379
kulturförderung auf,0.022796163740159005
stromnetzausbau wird,0.022786414389107917
pflegereform wird,0.022785621736432192
koch mit,0.022784493857559165
wirtschaftsförderung deutlich,0.02276457614578556
braun ermächtigt,0.02275242421756479
verkehrsinfrastruktur wertvolle,0.022748615904507562
bildungspolitik vorgelegt,0.02274692803944743
verteidigungspolitik unter,0.02274498930211059
klein aufgezeigten,0.022743614320212855
verkehrsinfrastruktur obliegt,0.022743401715576688
trinkwasserversorgung stehen,0.02268162436607274
zimmermann schrittweise,0.022658100588475123
müller aufgezeigten,0.022642028032479646
bildungspolitik fortan,0.02264163744327874
pflegereform stehen,0.022628413532669776
kommunalabgabenrecht wertvolle,0.02262689407644072
ganztagsbetreuung stehen,0.022623987191836413
strafvollzug durch,0.02261904185043783
schwarz schrittweise,0.022615555449383668
klimaschutzgesetz vorgelegt,0.022613824109923734
ist die,0.0225980095120386
bildungspolitik sieht,0.02259521669697604
selbstverwaltung durch,0.022580202852409314
um außenpolitik,0.022574077351078813
energiewende wird,0.022566897457646295
hochwasserschutz stehen,0.022550809219392495
katastrophenschutz vor,0.0225506250639941
bürgerdienste vor,0.02253021124558889
wasserstoffstrategie vorgelegt,0.022521905563637364
kommunalabgabenrecht obliegt,0.022516969452782094
wasserstoffstrategie maßgeblich,0.022499053569241163
haushaltsdebatte vorgelegt,0.022490669688911898
hoffmann geplanten,0.022484226684687532
personennahverkehr unter,0.022474098601610246
hofmann darauf,0.022472504333667674
stromnetzausbau stehen,0.022470661928547003
krankenhausfinanzierung stehen,0.022457912686328674
katastrophenschutz stehen,0.02245400581452999
2019 freie,0.022427220299123144
schmidt aufgezeigten,0.022368848890883725
haushaltsdebatte obliegt,0.02235682602846559
strukturwandel sieht,0.02234417862137215
hochwasserschutz vorgelegt,0.022341680150968837
migrationspolitik unter,0.022336682608002794
lange geplanten,0.0223255841758944
fischer aufgezeigten,0.022316227765662576
wahlrechtsreform sieht,0.022311654700583973
zimmermann darauf,0.022309201838899305
schäfer ermächtigt,0.02230727955329138
2023 volt,0.022297936718922193
bürokratieabbau durch,0.022279422352842117
rentensystem auf,0.022248948349734506
arbeitsmarktreform obliegt,0.022246520379571894
ganztagsbetreuung durch,0.022244541239273954
2026 freie,0.022242003371739132
strukturwandel obliegt,0.022235165744791414
verteidigungspolitik durch,0.022234077214487603
energiewende stehen,0.02221421322690938
sozialpolitik vorgelegt,0.022209104605987767
justizreform maßgeblich,0.022206328194326778
koch darauf,0.02220492330601942
kommunalabgabenrecht vor,0.02220146787741212
migrationspolitik auf,0.022200946862579028
entbürokratisierung stehen,0.02219622200470018
schule vorgelegt,0.022185018952086986
schröder ermächtigt,0.02217318670294729
schule deutlich,0.022166742740278782
krause geplanten,0.0221650854595335
verwaltung nicht,0.02215485281767295
lobbyregister stehen,0.02215000287168538
lehmann schrittweise,0.022144661477943393
energiewende unter,0.022133574583900615
schäfer schrittweise,0.02211578664850452
entbürokratisierung maßgeblich,0.022111215040195042
klein geplanten,0.022089855545855037
verkehrsinfrastruktur sieht,0.022085891484621315
wahlrechtsreform wertvolle,0.02207984985843083
straßenbau maßgeblich,0.022049184699848054
herbst aufgezeigten,0.02203711279602309
krause aufgezeigten,0.02203299035520298
bürokratieabbau auf,0.022018200331524393
strafvollzug obliegt,0.022013404106842015
2019 volt,0.022005600083606722
krankenhausfinanzierung vor,0.021995727775479673
neumann schrittweise,0.021994720758619156
wolf darauf,0.02199086952324575
schienennetzmodernisierung fortan,0.02199076098312764
artenvielfalt vorgelegt,0.02199036375859847
rentensystem fortan,0.021990201370306665
zimmermann vorgelegten,0.021988039096924695
wagner aufgezeigten,0.021985344415246775
straßenbau sieht,0.02194399797254987
fachkräftemangel stehen,0.0219299444184913
wirtschaftsförderung wertvolle,0.021928951193601522
trinkwasserversorgung obliegt,0.02192339182901332
müller schrittweise,0.021912913058854636
steuerpolitik fortan,0.021902759409358274
sozialpolitik wertvolle,0.02190073905011342
wohnungsbau stehen,0.021894557599549603
bildungspolitik stehen,0.021892319990775264
krankenhausfinanzierung maßgeblich,0.02188399829590934
klimaschutzgesetz maßgeblich,0.02188118518516945
schmid ausgearbeiteten,0.02187552939311991
ganztagsbetreuung wertvolle,0.02186890151347782
2018 freie,0.02186869558728594
verkehrsinfrastruktur vorgelegt,0.021831350882271828
schmid darauf,0.02182604952257
rentensystem stehen,0.02181414835050867
verbraucherschutz maßgeblich,0.021746362927827778
schwarz verantworteten,0.02173893465146084
polizeigesetzgebung vor,0.021732024262670256
wohnungsbau wird,0.021726289937172155
union unter,0.021706290680939433
wagner vorgelegte,0.021699172305411137
justizreform durch,0.021698043156857125
neumann verantworteten,0.021696689088322556
polizeigesetzgebung wird,0.021655830940915794
strafvollzug vorgelegt,0.0216374605064754
zimmermann geplanten,0.021633484258066615
hochwasserschutz auf,0.021629407413021356
entbürokratisierung durch,0.021627497148367918
schwarz ermächtigt,0.021610496694877714
parteienfinanzierung wird,0.021604330403188095
katastrophenschutz maßgeblich,0.021600154857261345
wohnungsbau wertvolle,0.02158958713804754
entbürokratisierung fortan,0.021581229706648063
fachkräftemangel durch,0.02157791003739008
krause schrittweise,0.021551524190981598
bürokratieabbau obliegt,0.021526032553645734
verwaltung die,0.02149526790801717
verkehrsinfrastruktur auf,0.02145760549004639
gleichstellungspolitik maßgeblich,0.021456373026574386
krüger geplanten,0.02144892858036044
straßenbau fortan,0.021418061899005268
verteidigungspolitik obliegt,0.021405626114529685
gleichstellungspolitik deutlich,0.021369427771468007
haushaltsdebatte stehen,0.021353009051113953
werner schrittweise,0.021350005996493036
landwirtschaftspolitik wertvolle,0.02134569135720547
richter darauf,0.02133513635275011
schule maßgeblich,0.021333283162866836
rentensystem vor,0.02132639127634579
lange verantworteten,0.021317330961643472
energiewende wertvolle,0.02128354808234394
unsere,0.021262122081739103
parteienfinanzierung vorgelegt,0.021249698630548357
verwaltung unter,0.02124969703423841
werner darauf,0.021219271205337426
landwirtschaftspolitik maßgeblich,0.021207290397952196
verteidigungspolitik wertvolle,0.021205743662666664
verbraucherschutz wird,0.02120568300702633
bildungspolitik obliegt,0.02120379391806348
weber mit,0.021202484870857182
landwirtschaftspolitik durch,0.021200956576860306
wagner schrittweise,0.021189766747127834
gleichstellungspolitik sieht,0.02118870210684536
sozialpolitik erhebliche,0.02116524057117842
stromnetzausbau sieht,0.021148432086152524
fachkräftemangel auf,0.021146662661926694
verwaltung wertvolle,0.021145207336716664
verbraucherschutz vorgelegt,0.02114261409214995
katastrophenschutz wird,0.021111358574513427
strukturwandel wird,0.02107886989026891
schule obliegt,0.021072435717945894
union fortan,0.02107023957917485
pflegereform vorgelegt,0.02106966854442973
hoffmann aufgezeigten,0.02106251633635738
hoffmann ausgearbeiteten,0.02105005500496449
schienennetzmodernisierung obliegt,0.021048509365165977
gleichstellungspolitik vorgelegt,0.02104821993632677
entbürokratisierung vorgelegt,0.021034671292814434
bürokratieabbau stehen,0.02102247156358212
gleichstellungspolitik stehen,0.02102169774869476
schule vor,0.021014884115485924
2020 freie,0.020977250540863482
justizreform stehen,0.02097682882172648
schmitz schrittweise,0.02097196292037718
steuerpolitik vorgelegt,0.020961530964953526
gesundheitsversorgung vorgelegt,0.020957584856512616
verkehrsinfrastruktur fortan,0.020937596103881715
gesundheitsversorgung und,0.020934524337153388
wolf ausgearbeiteten,0.020927986003155607
katastrophenschutz vorgelegt,0.02092155117656068
schmid schrittweise,0.020918846082157067
kulturförderung sieht,0.020917882834615556
energiewende sieht,0.02089493104375395
gesundheitsversorgung wertvolle,0.0208848066235963
schule wertvolle,0.02087843970908073
bürgerdienste maßgeblich,0.02087381501637442
personennahverkehr auf,0.020869126526373856
ganztagsbetreuung maßgeblich,0.02085235017964205
bildungspolitik wird,0.020846299562637643
parteienfinanzierung sieht,0.020836829166464746
lobbyregister vorgelegt,0.020836456857040435
weber schrittweise,0.020813695939791318
energiewende vorgelegt,0.020783670403568617
personennahverkehr obliegt,0.020782510987959107
kommunalabgabenrecht fortan,0.02077758913909484
schmidt mit,0.020770886639676432
bauer darauf,0.020757436828164957
bürgerdienste fortan,0.02075609154442475
hartmann aufgezeigten,0.02073445556570299
schwarz geplanten,0.020734313689489973
lehmann vorgelegte,0.020734153718716092
landwirtschaftspolitik stehen,0.020732797099608055
schmitz darauf,0.020728760648306654
schwarz aufgezeigten,0.020716952026576935
polizeigesetzgebung obliegt,0.02070536268110353
zimmermann mit,0.02070230008887314
trinkwasserversorgung maßgeblich,0.02069191052255569
hoffmann schrittweise,0.020682553530440434
verbraucherschutz fortan,0.020679980942311483
wohnungsbau maßgeblich,0.02066786047821553
kulturförderung stehen,0.020657812177703266
schienennetzmodernisierung sieht,0.020643199243950913
steuerpolitik stehen,0.02062769648071656
katastrophenschutz sieht,0.020618227510930575
pflegereform obliegt,0.02061252101301768
energiewende fortan,0.020582563526953753
stromnetzausbau wertvolle,0.020582008552878905
schmidt darauf,0.02058031740525201
katastrophenschutz wertvolle,0.02057051891283184
ganztagsbetreuung sieht,0.020563062298338493
bauer mit,0.020554106017042537
lobbyregister wird,0.020553850495272235
personennahverkehr vor,0.020532998549572308
meier ermächtigt,0.020491805352362145
verteidigungspolitik vor,0.020484694147994056
verteidigungspolitik deutlich,0.02046694097433176
migrationspolitik vorgelegt,0.020466451108477383
stromnetzausbau obliegt,0.02044395316541638
klimaschutzgesetz wertvolle,0.020419979869684506
bauer ausgearbeiteten,0.02040909831690913
wirtschaftsförderung durch,0.020399910935261036
herbst schrittweise,0.020398674286939505
verbraucherschutz wertvolle,0.02035940157664879
bürgerdienste durch,0.020350005459821997
verkehrsinfrastruktur stehen,0.020342246162963692
kommunalabgabenrecht wird,0.02032353020981659
2025 freie,0.02029025389591941
landwirtschaftspolitik wird,0.020284318967015956
hochwasserschutz wird,0.0202775403968354
wirtschaftsförderung stehen,0.020270239192700455
schmid aufgezeigten,0.020264906430599812
fachkräftemangel wertvolle,0.02026420895266963
sozialpolitik maßgeblich,0.020262442730964298
sozialpolitik obliegt,0.020258127430927832
verbraucherschutz auf,0.020240834825055395
hartmann schrittweise,0.020234418845515214
koch schrittweise,0.020233721966789187
katastrophenschutz und,0.020227758643805455
bürgerdienste wertvolle,0.020221087140186233
entbürokratisierung sieht,0.02020014461625457
hochwasserschutz wertvolle,0.02019294843878814
verwaltung vorgelegt,0.020189451049037896
klimaschutzgesetz obliegt,0.02017180750017769
justizreform wird,0.020154190510774956
rentensystem erhebliche,0.020146577979155565
wolf mit,0.02013413169587736
rentensystem durch,0.020105116180235867
sozialpolitik sieht,0.020101655588219986
selbstverwaltung sieht,0.0201004986453914
haushaltsdebatte wird,0.020095632782322046
schmidt geplanten,0.020075811140662793
personennahverkehr sieht,0.020062481348086976
rentensystem vorgelegt,0.02005623027732145
krüger schrittweise,0.02005150911946199
schmitz vorgelegten,0.02003439651677294
fachkräftemangel maßgeblich,0.020021727175414873
schienennetzmodernisierung stehen,0.02000598063336941
gemäß 33,0.020002469437918655
personennahverkehr wertvolle,0.019985878383763207
hofmann mit,0.019985560886670195
schröder schrittweise,0.01998322538150294
wasserstoffstrategie stehen,0.019979878655693548
landwirtschaftspolitik obliegt,0.019963383691582504
gesundheitsversorgung vor,0.019962453263520072
wahlrechtsreform stehen,0.019949684372413772
kulturförderung wird,0.01994371254507554
parteienfinanzierung stehen,0.019926964744325294
strukturwandel vorgelegt,0.019919039322783043
richter vorgelegten,0.01991548392546996
straßenbau vor,0.01991460916872314
schmid mit,0.01990716044729009
krankenhausfinanzierung erhebliche,0.019897202278803663
kulturförderung fortan,0.019878502813340488
justizreform fortan,0.019873485773942434
wirtschaftsförderung fortan,0.01981486260212269
migrationspolitik durch,0.019802091402026344
bürokratieabbau fortan,0.019798053126233842
bürgerdienste deutlich,0.019778841284792893
schmidt vorgelegten,0.019751253453750357
werner vorgelegte,0.019740135963855418
schule sieht,0.019738550432597618
strafvollzug wird,0.019736190796687654
pflegereform erhebliche,0.019730473783094674
lange schrittweise,0.01970544987894178
becker schrittweise,0.01970019198114557
schröder mit,0.01967610975291884
migrationspolitik erhebliche,0.01966202005229412
sozialpolitik unter,0.019638165602519565
sicherheit durchgeführt,0.01962918525564933
hochwasserschutz sieht,0.01960818222777316
bürokratieabbau vorgelegt,0.019591168122924347
schienennetzmodernisierung maßgeblich,0.019576425081147656
hochwasserschutz erhebliche,0.019550919464841613
entbürokratisierung wird,0.019546665035119305
schule stehen,0.019543830259261874
union sieht,0.019518857554890794
